trip_id,user_id,driver_id,fare,surge_multiplier,tip,payment_type,pickup_time,dropoff_time,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,weather,city,loyalty_status
T102662,R01601,D01359,16.78,1.5,0.0,Mobile Money,2024-09-23 19:11:02+02:05,2024-09-23 19:25:02+02:05,29.730081557337865,30.824152581164004,29.714857775494366,30.7787394106448,Rainy,Cairo,Bronze
T068928,R09597,D04485,16.61,1.0,0.0,Card,2024-11-09 12:17:16+00:14,2024-11-09 12:50:16+00:14,6.914995629105588,3.106669009966196,6.881088499532958,3.1409495739930424,Sunny,Lagos,Silver
T148067,R01464,D02762,6.31,1.0,0.0,Card,2024-06-04 13:19:23+02:27,2024-06-04 14:05:23+02:27,-1.4517002716714302,36.90730808066081,-1.465166623041375,36.857641614280425,Cloudy,Nairobi,Bronze
T129189,R09394,D01774,13.3,1.0,0.0,Mobile Money,2025-04-12 07:26:44+02:05,2025-04-12 07:32:44+02:05,30.461106638282693,31.656370503818902,30.415925858096774,31.686237833429097,Sunny,Cairo,Bronze
T102130,R02930,D04286,17.38,1.0,0.0,Mobile Money,2024-11-29 06:14:52+00:14,2024-11-29 06:36:52+00:14,6.091325673803408,3.012616089611188,6.07872782910216,3.0044860965547344,Sunny,Lagos,Gold
T172784,R07747,D01203,21.4,1.0,0.0,Mobile Money,2025-03-11 07:50:29+00:14,2025-03-11 07:57:29+00:14,6.569715366078883,3.256569032716093,6.578220424319704,3.211112544448967,Sunny,Lagos,Bronze
T182726,R08095,D04322,10.04,1.1,0.0,Mobile Money,2024-09-23 19:56:38+02:05,2024-09-23 20:52:38+02:05,30.206182703921026,31.071971699029575,30.19234838288305,31.109174920214603,Sunny,Cairo,Bronze
T098464,R04616,D04852,9.44,1.0,0.0,Mobile Money,2024-06-29 19:09:17+00:14,2024-06-29 19:42:17+00:14,6.514249500872246,3.557337975094219,6.545375715737985,3.5180418386049537,Cloudy,Lagos,Silver
T160241,R09362,D04433,23.16,1.5,0.0,Card,2025-04-19 08:51:16+02:27,2025-04-19 09:29:16+02:27,-1.1825655708161256,36.69442045924176,-1.180958365919364,36.67564366325451,Sunny,Nairobi,Gold
T044686,R03160,D03630,20.59,1.5,0.84,Card,2024-06-28 21:20:03+02:05,2024-06-28 21:26:03+02:05,29.76389060289151,30.903980562115812,29.730407552623237,30.904162021548085,Rainy,Cairo,Silver
T011288,R03812,D02150,25.85,1.2,0.0,Cash,2025-04-15 12:57:30+02:27,2025-04-15 13:23:30+02:27,-1.468788580752657,36.80772123087531,-1.5088609672660047,36.787658803529986,Rainy,Nairobi,Bronze
T175280,R03332,D03782,10.63,1.0,1.26,Cash,2024-09-07 21:40:31+02:05,2024-09-07 21:55:31+02:05,30.210823428255203,31.37103478155863,30.175476581603682,31.37804467620994,Sunny,Cairo,Bronze
T103673,R00215,D03581,19.26,1.2,2.36,Mobile Money,2024-11-29 08:32:37+00:14,2024-11-29 08:48:37+00:14,6.050133686691179,2.9001275962293196,6.028441554366041,2.949175077053001,Cloudy,Lagos,Gold
T100255,R09084,D03805,14.04,1.1,3.32,Mobile Money,2025-01-03 18:49:48+00:14,2025-01-03 19:20:48+00:14,6.517621451059567,3.504238963183861,6.514174656954098,3.541119779925465,Foggy,Lagos,Bronze
T107272,R04168,D02353,13.8,1.0,1.97,Cash,2025-02-18 07:56:39+02:05,2025-02-18 08:03:39+02:05,29.995517782077037,31.123970376434066,30.013079683115873,31.111866010481855,Sunny,Cairo,Silver
T169063,R03822,D01899,13.56,1.0,0.0,Card,2025-01-03 06:39:14+02:27,2025-01-03 07:08:14+02:27,-1.422088349991671,36.86435981058376,-1.4604332818640746,36.84637808115426,Sunny,Nairobi,Bronze
T082549,R00448,D04114,26.2,1.0,1.09,Card,2024-07-26 07:50:08+02:27,2024-07-26 08:45:08+02:27,-1.7192441661832543,36.398536318604876,-1.714664250529668,36.3760637654496,Sunny,Nairobi,Silver
T130900,R07269,D03132,12.92,1.0,0.0,Mobile Money,2024-11-27 05:56:08+02:05,2024-11-27 06:41:08+02:05,29.739811909026606,31.708061118582464,29.720936276733163,31.663875168451927,Cloudy,Cairo,Bronze
T122495,R01377,D04185,11.01,1.0,0.0,Cash,2024-06-28 19:05:59+00:14,2024-06-28 19:34:59+00:14,6.378669662753354,3.527149237585652,6.393099857453644,3.574360611036022,Sunny,Lagos,Bronze
T123590,R04004,D02789,12.13,1.3,0.31,Card,2025-04-19 17:08:01+02:27,2025-04-19 17:19:01+02:27,-1.216520602356949,36.625249595665984,-1.2424493878937373,36.59991747666971,Rainy,Nairobi,Bronze
T034360,R08215,D00582,11.11,1.0,0.0,Mobile Money,2024-12-20 16:09:43+02:27,2024-12-20 16:44:43+02:27,-1.1528926388221123,36.91014550018746,-1.1594325480013503,36.90828189126812,Sunny,Nairobi,Gold
T158790,R06950,D02049,15.53,1.0,1.54,Cash,2024-08-07 00:08:04+00:14,2024-08-07 00:30:04+00:14,6.326375495226663,3.2243769103654736,6.3325574533531945,3.254670352484307,Sunny,Lagos,Gold
T096902,R04931,D02692,9.5,1.0,0.0,Card,2024-10-17 19:15:11+00:14,2024-10-17 19:43:11+00:14,6.51987378354583,3.5719735292678907,6.549442753621667,3.61142034621881,Sunny,Lagos,Silver
T113638,R02839,D03687,14.49,1.0,1.47,Cash,2024-07-21 07:30:59+00:14,2024-07-21 08:22:59+00:14,6.453119395405848,3.4395983892911195,6.4585107278195615,3.397655388818609,Sunny,Lagos,Bronze
T036717,R05111,D03746,19.62,1.0,0.0,Cash,2025-04-19 15:11:02+02:27,2025-04-19 16:04:02+02:27,-1.1608666627295334,36.965396442472965,-1.119460399765229,36.95530906147663,Sunny,Nairobi,Silver
T047094,R06645,D02078,10.46,1.0,0.0,Mobile Money,2024-08-26 10:15:34+00:14,2024-08-26 10:27:34+00:14,6.425769975997931,3.5405614304186463,6.463662805636635,3.58010858425118,Cloudy,Lagos,Bronze
T172870,R05213,D02302,13.38,1.3,0.0,Card,2025-04-09 11:47:41+00:14,2025-04-09 12:27:41+00:14,6.4665480331282525,2.900062254577089,6.510275208855021,2.9290421819602406,Rainy,Lagos,Bronze
T146088,R09210,D01818,13.86,1.0,0.0,Card,2024-11-29 19:24:21+00:14,2024-11-29 20:17:21+00:14,6.522956928973001,3.376900520396522,6.536726541782861,3.37753796213148,Sunny,Lagos,Bronze
T093894,R00845,D03525,19.29,1.6,0.0,Card,2024-09-02 07:36:16+02:27,2024-09-02 08:13:16+02:27,-1.4144663760380103,36.73860104973915,-1.4452434334445954,36.74470566143978,Cloudy,Nairobi,Bronze
T049683,R08531,D00103,9.33,1.2,0.0,Card,2025-01-21 18:24:53+02:05,2025-01-21 18:45:53+02:05,29.862057568641188,31.41812093233237,29.86965129747621,31.42707702943362,Rainy,Cairo,Bronze
T053925,R09837,D00855,14.35,1.0,0.53,Mobile Money,2024-10-12 11:15:53+02:05,2024-10-12 11:45:53+02:05,29.583004165468246,31.325830032446373,29.558128798248923,31.286052302755593,Sunny,Cairo,Bronze
T124044,R07691,D01968,12.0,1.0,0.0,Mobile Money,2025-03-18 10:09:42+02:27,2025-03-18 11:03:42+02:27,-1.2810212629319264,36.94677853287666,-1.287183477158148,36.973996533835184,Sunny,Nairobi,Bronze
T078722,R02794,D00505,23.54,1.0,0.0,Card,2024-07-08 18:10:47+00:14,2024-07-08 18:24:47+00:14,6.500874063421695,3.246330080606866,6.531186674312219,3.24424245432169,Cloudy,Lagos,Bronze
T177677,R05418,D02923,9.01,1.0,0.0,Card,2025-02-15 08:28:06+00:14,2025-02-15 09:17:06+00:14,6.722404377133711,3.2644639342880732,6.765225182264856,3.2439076803978106,Cloudy,Lagos,Silver
T038399,R09709,D04424,9.62,1.1,0.0,Mobile Money,2025-03-15 18:41:08+02:05,2025-03-15 18:56:08+02:05,29.863322146927544,31.10810675228436,29.81379748711693,31.070592730575942,Sunny,Cairo,Bronze
T101406,R06967,D03999,10.51,1.0,0.0,Card,2024-09-21 20:32:53+02:27,2024-09-21 21:23:53+02:27,-1.1079833169078985,36.714272240342545,-1.1480908465779394,36.69254507711309,Cloudy,Nairobi,Bronze
T125323,R02227,D02152,12.14,1.0,1.51,Card,2024-07-10 14:24:22+02:27,2024-07-10 14:48:22+02:27,-1.1999437947204807,36.65843015423398,-1.2177265059377118,36.694478634935834,Cloudy,Nairobi,Bronze
T098331,R03501,D03343,13.67,1.0,0.0,Mobile Money,2024-09-01 04:42:03+02:05,2024-09-01 05:31:03+02:05,29.86962498148199,31.42592099560143,29.85181689245957,31.447578842595448,Sunny,Cairo,Bronze
T168003,R04352,D01300,11.27,1.0,0.0,Mobile Money,2024-05-12 03:39:24+02:27,2024-05-12 04:11:24+02:27,-1.4206917498558127,36.649708357572536,-1.4202130082792468,36.63079208316896,Sunny,Nairobi,Bronze
T128602,R06863,D04263,17.64,1.3,0.0,Mobile Money,2025-04-23 18:24:54+00:14,2025-04-23 18:40:54+00:14,6.610973112699352,3.411752320726102,6.614421194052122,3.4209273546601047,Sunny,Lagos,Silver
T190241,R07100,D03117,8.65,1.0,0.0,Card,2025-03-13 14:43:05+02:27,2025-03-13 15:08:05+02:27,-1.3691510557206903,36.751931323536624,-1.3832813037200835,36.7835023389072,Sunny,Nairobi,Silver
T131372,R02374,D01154,15.76,1.0,0.07,Cash,2024-09-04 04:33:44+02:05,2024-09-04 05:01:44+02:05,30.263582106776475,31.442450066010213,30.249066081999473,31.455122118385866,Cloudy,Cairo,Bronze
T032906,R03204,D04362,14.67,1.0,0.0,Card,2025-04-02 14:07:21+02:05,2025-04-02 14:25:21+02:05,29.848719309903576,31.124748961021652,29.847301084030242,31.093180718617315,Sunny,Cairo,Bronze
T181096,R02877,D02731,14.52,1.0,1.42,Mobile Money,2024-06-13 10:19:48+02:27,2024-06-13 10:26:48+02:27,-1.5639265833897666,36.99418855167386,-1.524662852259377,36.98159131022052,Sunny,Nairobi,Gold
T133737,R05068,D00899,11.47,1.0,2.68,Card,2025-04-14 14:15:06+02:27,2025-04-14 14:43:06+02:27,-1.202445105221582,36.94119318889452,-1.1631725493295786,36.95372301942841,Sunny,Nairobi,Gold
T116193,R04331,D00711,24.07,1.0,0.0,Cash,2024-09-18 07:49:01+02:05,2024-09-18 08:24:01+02:05,30.047856922405295,31.361286849212267,30.01593152854508,31.319594015874568,Sunny,Cairo,Bronze
T148427,R01113,D01170,19.37,1.4,0.93,Mobile Money,2024-08-30 17:03:07+00:14,2024-08-30 18:02:07+00:14,6.446005805224915,3.1799010298230415,6.443141799041018,3.161193700071732,Sunny,Lagos,Silver
T179079,R04020,D01179,11.57,1.0,0.11,Card,2024-10-21 07:53:02+00:14,2024-10-21 08:33:02+00:14,6.049816650208796,3.259792294303292,6.018578494702848,3.226359535052179,Sunny,Lagos,Bronze
T129477,R06081,D00007,18.49,1.0,3.22,Mobile Money,2024-07-22 06:09:06+02:05,2024-07-22 06:47:06+02:05,30.03395804300286,31.078526861377302,29.988618095082746,31.128021226776475,Sunny,Cairo,Bronze
T181350,R08009,D03338,8.07,1.0,0.0,Mobile Money,2025-02-15 06:33:40+02:05,2025-02-15 07:12:40+02:05,30.180907312775812,31.069196022382485,30.199391372003653,31.068894073409023,Sunny,Cairo,Bronze
T001030,R09771,D02647,11.97,1.0,0.0,Mobile Money,2024-06-30 05:55:43+02:05,2024-06-30 06:36:43+02:05,29.96074723459537,31.153268351157575,29.984631722460968,31.170429297110424,Cloudy,Cairo,Bronze
T034717,R02520,D01257,6.69,1.0,0.0,Card,2025-02-09 09:12:50+02:05,2025-02-09 09:30:50+02:05,30.16726404798319,31.130048934587272,30.177198738905965,31.177348383467848,Sunny,Cairo,Bronze
T016390,R07347,D03778,18.26,1.7,0.41,Card,2024-07-25 17:56:26+02:27,2024-07-25 18:21:26+02:27,-1.3470063164034718,36.96825625002124,-1.3269264008078525,36.99397987695929,Rainy,Nairobi,Bronze
T063078,R08417,D01292,14.44,1.2,1.15,Mobile Money,2024-05-04 21:20:49+02:05,2024-05-04 22:14:49+02:05,30.157316681443255,31.175436896100383,30.161214689792484,31.198465006176214,Rainy,Cairo,Gold
T116236,R00603,D01456,9.51,1.0,0.43,Mobile Money,2024-06-28 17:53:08+02:05,2024-06-28 18:25:08+02:05,30.05016125284136,31.054182192157228,30.065612500344596,31.032341105222716,Sunny,Cairo,Bronze
T162822,R08089,D03270,15.28,1.0,0.22,Card,2024-11-23 13:31:49+00:14,2024-11-23 14:04:49+00:14,6.473047081471244,3.4721700188051674,6.483292557953181,3.4365370137801805,Sunny,Lagos,Bronze
T119106,R09946,D03746,16.84,1.0,0.0,Card,2024-07-18 14:47:38+02:27,2024-07-18 15:23:38+02:27,-1.4626921757813514,36.82958567155682,-1.4591224974076875,36.81277462223978,Cloudy,Nairobi,Silver
T127675,R06862,D04469,9.67,1.0,1.62,Card,2024-08-08 13:41:56+00:14,2024-08-08 14:19:56+00:14,6.475290735782822,3.4429641036794925,6.481023146841936,3.442822193848674,Sunny,Lagos,Gold
T074200,R05994,D01110,16.79,1.3,0.0,Card,2024-11-10 18:28:02+02:05,2024-11-10 19:23:02+02:05,30.081345180092693,31.24491861040061,30.105509907060608,31.202464930417225,Sunny,Cairo,Bronze
T149481,R00855,D04558,7.51,1.0,0.0,Mobile Money,2025-02-06 18:28:33+02:27,2025-02-06 19:25:33+02:27,-1.1174516965997656,36.92238342782917,-1.1614557878432368,36.88141998554185,Sunny,Nairobi,Bronze
T075548,R01254,D02810,8.61,1.0,0.76,Mobile Money,2024-12-29 14:17:54+02:05,2024-12-29 15:15:54+02:05,30.131303432430045,31.307261079355378,30.16477449949889,31.34780165761521,Cloudy,Cairo,Gold
T049591,R00775,D00900,25.12,2.0,0.0,Mobile Money,2025-02-26 07:20:13+00:14,2025-02-26 07:47:13+00:14,6.6459503032365665,3.380797470062296,6.615019742662589,3.333462641541271,Sunny,Lagos,Bronze
T122580,R04608,D00088,12.89,1.0,0.0,Card,2025-02-20 12:21:38+00:14,2025-02-20 12:57:38+00:14,6.52893216774174,3.2378073455188416,6.528420621083547,3.234270603117585,Sunny,Lagos,Silver
T124349,R08842,D04556,20.17,1.0,0.0,Mobile Money,2025-02-20 11:20:06+02:27,2025-02-20 12:00:06+02:27,-1.390956158895508,36.847924306406135,-1.3476165399202087,36.80354933556757,Sunny,Nairobi,Bronze
T183978,R09796,D02975,9.13,1.0,0.0,Mobile Money,2024-07-16 16:39:19+00:14,2024-07-16 16:59:19+00:14,6.433406167701936,3.371501620502135,6.455998302567016,3.3925300786836896,Sunny,Lagos,Silver
T197896,R04753,D00560,21.55,1.5,2.78,Card,2025-02-07 09:13:13+02:05,2025-02-07 09:50:13+02:05,29.898980556321437,31.082589371619243,29.85994109574362,31.064901015251326,Sunny,Cairo,Bronze
T100598,R04884,D00138,10.19,1.0,0.0,Card,2024-12-18 10:22:31+02:05,2024-12-18 10:52:31+02:05,29.963823014467057,31.55443859577961,29.95017724883411,31.55884105757269,Cloudy,Cairo,Bronze
T144323,R07500,D01137,10.42,1.0,0.0,Card,2024-06-24 18:12:05+02:27,2024-06-24 18:29:05+02:27,-1.4572182522704964,36.74457412861981,-1.4959512869773925,36.78016238817238,Sunny,Nairobi,Bronze
T129821,R07794,D01571,18.14,1.0,0.0,Card,2025-03-30 20:06:17+02:27,2025-03-30 20:36:17+02:27,-1.4249568130682277,37.00229950800896,-1.4487143210890254,37.0275029889419,Sunny,Nairobi,Gold
T121830,R02747,D02849,10.14,1.3,0.09,Cash,2024-09-27 04:17:05+02:27,2024-09-27 04:36:05+02:27,-1.2316885644536932,36.76516113350564,-1.2671507685845758,36.77642117193279,Rainy,Nairobi,Platinum
T141535,R08448,D01319,20.01,1.0,1.58,Mobile Money,2025-04-16 16:43:56+02:05,2025-04-16 17:24:56+02:05,30.089586225348967,31.071346350020164,30.120364308279484,31.115925412216665,Sunny,Cairo,Platinum
T052860,R01180,D04301,17.69,1.1,0.94,Mobile Money,2025-03-02 08:48:11+02:05,2025-03-02 09:37:11+02:05,30.077294345621006,31.128440434392942,30.094416331929782,31.131606126675152,Sunny,Cairo,Bronze
T029577,R05567,D03560,22.51,1.4,0.62,Card,2025-02-14 08:43:29+02:05,2025-02-14 09:13:29+02:05,30.061912416838258,31.27096691358486,30.03186431062718,31.293573788642334,Sunny,Cairo,Gold
T034451,R01658,D02188,18.47,1.0,0.19,Card,2024-07-06 13:48:22+02:27,2024-07-06 14:08:22+02:27,-1.4030375405661168,36.89281509391693,-1.439170647210229,36.889177837947784,Sunny,Nairobi,Gold
T129651,R05290,D02228,10.08,1.0,0.38,Card,2025-01-29 18:07:15+02:27,2025-01-29 18:44:15+02:27,-1.420893492790865,36.6525602486589,-1.4325351765125396,36.680447476093164,Rainy,Nairobi,Gold
T040946,R02307,D01637,10.02,1.0,0.0,Card,2024-09-05 19:20:52+02:27,2024-09-05 19:28:52+02:27,-1.6111242611867818,37.043382395770045,-1.5827061656226724,37.07239144636206,Sunny,Nairobi,Bronze
T111121,R02405,D03362,15.1,1.5,0.53,Card,2025-01-28 18:16:30+02:05,2025-01-28 18:46:30+02:05,30.169541209462903,31.155800092176385,30.13908758211393,31.169297235052458,Rainy,Cairo,Bronze
T083510,R05105,D01821,8.1,1.0,0.0,Mobile Money,2025-03-16 23:00:22+00:14,2025-03-16 23:14:22+00:14,6.5315481008192595,3.506649520574615,6.569114495982576,3.477569844157312,Cloudy,Lagos,Silver
T026489,R05205,D02646,9.31,1.0,0.0,Card,2025-04-26 06:30:42+00:14,2025-04-26 07:09:42+00:14,6.430388567059092,3.3455282823228387,6.429592296341156,3.3376544426347,Sunny,Lagos,Gold
T122155,R04661,D04158,16.33,1.0,0.0,Mobile Money,2024-09-01 16:23:01+00:14,2024-09-01 16:59:01+00:14,6.523244103856289,3.566220460856622,6.516091317039665,3.556360537078887,Sunny,Lagos,Bronze
T008129,R04661,D01713,18.24,1.0,4.04,Mobile Money,2025-03-03 08:40:24+00:14,2025-03-03 09:11:24+00:14,6.589950503199468,3.294680627859258,6.5737836410646295,3.3347557590785084,Sunny,Lagos,Bronze
T137890,R06587,D02717,18.07,1.1,0.0,Card,2024-10-31 17:32:41+02:27,2024-10-31 17:51:41+02:27,-1.429481360362471,36.34680600772569,-1.4539537344879163,36.32686492388663,Sunny,Nairobi,Bronze
T147931,R07351,D01932,20.05,1.8,0.0,Card,2024-11-01 17:33:00+00:14,2024-11-01 17:43:00+00:14,6.8143061132438945,2.917705839601922,6.853036977420879,2.9505968624554084,Rainy,Lagos,Silver
T130332,R04958,D03051,18.5,1.3,0.78,Card,2024-08-03 18:19:06+00:14,2024-08-03 18:27:06+00:14,6.618834950659302,3.3487043915067938,6.651600546083178,3.3735932388369214,Sunny,Lagos,Gold
T097972,R09969,D02509,15.41,1.0,0.0,Card,2024-05-15 13:40:27+02:27,2024-05-15 14:27:27+02:27,-1.297631767940436,36.86400539881146,-1.3208250473944405,36.89590899395347,Sunny,Nairobi,Bronze
T173217,R03361,D03380,19.07,1.5,0.0,Card,2024-08-06 08:00:39+00:14,2024-08-06 08:47:39+00:14,6.6259880973759175,3.2412829370816834,6.6619774535630665,3.220932171612898,Rainy,Lagos,Silver
T147061,R05328,D04191,13.42,1.0,0.0,Mobile Money,2025-04-04 09:30:36+00:14,2025-04-04 09:51:36+00:14,6.372660063964901,3.6404241431205997,6.4178928792181855,3.6591397471813467,Sunny,Lagos,Bronze
T022301,R08503,D03859,14.68,1.0,1.12,Mobile Money,2024-10-10 18:53:24+02:27,2024-10-10 19:08:24+02:27,-1.283683101340907,37.006614724351266,-1.2407403452038532,37.04201515498923,Sunny,Nairobi,Silver
T013950,R08297,D00592,33.58,1.5,2.27,Card,2024-07-25 17:05:08+00:14,2024-07-25 17:54:08+00:14,6.6868148517258,3.4317581009351144,6.66750870993264,3.4211598077256373,Sunny,Lagos,Bronze
T089245,R08416,D03806,18.18,1.0,2.05,Mobile Money,2025-01-28 06:11:17+02:27,2025-01-28 07:00:17+02:27,-1.4501140449576353,36.93434763381813,-1.4093403832242186,36.980902871524556,Sunny,Nairobi,Gold
T124646,R04041,D03157,11.82,1.0,0.0,Card,2025-01-29 14:16:44+00:14,2025-01-29 14:57:44+00:14,6.493192141773443,3.2914591114364624,6.540496510408481,3.3054539926857553,Sunny,Lagos,Bronze
T152785,R09416,D00294,12.05,1.4,0.0,Card,2024-08-17 18:47:12+02:27,2024-08-17 19:45:12+02:27,-1.093579005557126,36.77695608371199,-1.1405347645627082,36.73376529235232,Rainy,Nairobi,Gold
T094634,R01074,D01903,6.49,1.0,0.64,Card,2024-06-06 08:58:08+02:27,2024-06-06 09:29:08+02:27,-1.4545262639396392,36.68752709476814,-1.4849788279785416,36.6994992603161,Sunny,Nairobi,Platinum
T141121,R06455,D01425,13.36,1.0,1.84,Card,2024-07-07 06:42:56+02:27,2024-07-07 07:16:56+02:27,-1.2221647204354253,36.87594714793792,-1.2524957835984618,36.87054467963088,Sunny,Nairobi,Bronze
T093141,R05904,D03145,10.67,1.0,0.0,Mobile Money,2024-06-30 07:27:28+02:27,2024-06-30 08:11:28+02:27,-1.0940578690078877,36.671327213241206,-1.0958656883539684,36.656288977617514,Sunny,Nairobi,Platinum
T042131,R00463,D04291,17.49,1.0,0.0,Mobile Money,2025-01-26 18:44:15+00:14,2025-01-26 19:07:15+00:14,6.791008142598802,3.7060213681961827,6.7901710419103845,3.726170466134804,Sunny,Lagos,Platinum
T188756,R09916,D04075,6.89,1.0,0.0,Card,2024-05-26 07:49:09+02:05,2024-05-26 07:59:09+02:05,30.514565280933127,31.470357722488117,30.49189399351666,31.46285345426199,Sunny,Cairo,Silver
T138362,R02572,D02816,28.03,1.6,0.0,Mobile Money,2024-06-06 19:12:10+02:05,2024-06-06 19:46:10+02:05,29.993218444574136,31.41512676380641,30.033946825187417,31.449862445157883,Sunny,Cairo,Bronze
T089485,R04209,D03921,10.9,1.0,0.81,Card,2024-08-17 11:04:35+02:05,2024-08-17 11:32:35+02:05,30.053461925847486,31.343726558202377,30.047299712673567,31.334233295353048,Sunny,Cairo,Bronze
T100919,R01327,D00306,15.07,1.0,0.0,Card,2024-06-07 17:01:08+02:05,2024-06-07 17:43:08+02:05,30.28558158443034,31.07326469193873,30.26967140233938,31.02982566161779,Sunny,Cairo,Gold
T097757,R06257,D03962,22.85,1.0,0.0,Mobile Money,2025-04-13 01:21:16+02:05,2025-04-13 02:08:16+02:05,30.139150115651958,31.34152116615863,30.15954103634475,31.332894975027948,Sunny,Cairo,Silver
T149725,R04347,D03038,7.76,1.0,1.78,Card,2025-02-17 00:27:40+00:14,2025-02-17 01:09:40+00:14,6.7116643692746,3.292013845701866,6.697679324534395,3.2861255706686627,Foggy,Lagos,Silver
T083128,R03672,D04260,16.49,1.0,1.95,Card,2024-11-13 12:23:01+02:27,2024-11-13 13:10:01+02:27,-1.5997420844443888,36.545610153350836,-1.634399648019825,36.49968821647913,Sunny,Nairobi,Bronze
T168813,R07362,D03953,5.63,1.0,0.0,Card,2024-10-04 18:49:53+02:05,2024-10-04 19:25:53+02:05,29.922290792206812,31.086710950797308,29.949372919321387,31.044723570708722,Sunny,Cairo,Silver
T162835,R04264,D01373,10.19,1.0,0.0,Card,2025-02-21 19:38:15+00:14,2025-02-21 20:21:15+00:14,6.434500904561593,3.479099962142746,6.436549134030564,3.4978177025402837,Sunny,Lagos,Bronze
T103671,R00497,D01611,11.44,1.0,0.0,Card,2025-04-17 13:58:11+02:05,2025-04-17 14:27:11+02:05,30.006732843118233,31.0520003125175,30.000682126875375,31.00800918948281,Sunny,Cairo,Gold
T194316,R02687,D04032,19.02,2.0,0.72,Card,2024-12-01 17:49:18+00:14,2024-12-01 18:38:18+00:14,6.549179453945364,3.3503149612289262,6.593087012286998,3.351157625109456,Sunny,Lagos,Bronze
T043874,R06937,D01337,8.73,1.3,0.0,Mobile Money,2024-10-19 08:20:51+00:14,2024-10-19 09:07:51+00:14,6.5368456299187,3.427295953163606,6.492841045930412,3.4367951949616686,Rainy,Lagos,Gold
T133021,R06308,D01679,24.94,1.2,0.0,Cash,2025-02-20 23:52:51+02:27,2025-02-21 00:33:51+02:27,-1.2151339820845843,36.675396497203565,-1.1978048565062762,36.64966258585127,Rainy,Nairobi,Bronze
T197646,R03862,D03431,21.59,1.1,0.16,Card,2025-02-20 13:30:06+00:14,2025-02-20 13:52:06+00:14,6.578964873332866,3.221179425795166,6.590106031680224,3.1980325123340743,Rainy,Lagos,Bronze
T053986,R04719,D03919,14.98,1.0,0.0,Card,2024-08-24 19:52:21+02:27,2024-08-24 20:01:21+02:27,-1.0903230882000134,36.94712223386429,-1.0410965527122968,36.90080281528639,Sunny,Nairobi,Bronze
T176541,R02310,D01970,27.78,1.5,0.0,Mobile Money,2025-04-09 08:33:42+00:14,2025-04-09 09:22:42+00:14,6.637191134508389,3.273244643534211,6.663427815431153,3.2553585291547495,Sunny,Lagos,Bronze
T169952,R02696,D04591,28.85,1.3,0.0,Card,2024-08-29 07:17:19+02:27,2024-08-29 07:45:19+02:27,-1.1369605645432852,36.94065090834441,-1.1839575494474837,36.949441133504074,Sunny,Nairobi,Silver
T001961,R08943,D03866,9.09,1.0,0.0,Mobile Money,2024-05-27 07:47:06+02:05,2024-05-27 08:14:06+02:05,30.35185769751185,31.37800737455969,30.345361006904188,31.39174713061662,Sunny,Cairo,Bronze
T031558,R00136,D02201,9.06,1.0,0.23,Mobile Money,2025-03-30 22:34:23+00:14,2025-03-30 23:18:23+00:14,6.566264579909924,3.573591546779634,6.53991458089558,3.5882086788472076,Sunny,Lagos,Gold
T187176,R07786,D04651,24.18,1.4,0.0,Card,2024-09-17 16:53:56+02:27,2024-09-17 17:06:56+02:27,-1.2878748399770588,36.76616465019919,-1.3342017471766154,36.735229617132056,Sunny,Nairobi,Bronze
T001772,R09717,D04365,11.49,1.3,0.42,Mobile Money,2025-01-31 03:11:42+02:05,2025-01-31 04:02:42+02:05,30.29705452948232,31.695345328080037,30.32423028294787,31.64583223965377,Rainy,Cairo,Platinum
T142617,R04639,D03848,16.6,1.0,0.0,Card,2024-05-28 11:51:43+00:14,2024-05-28 12:49:43+00:14,6.448229678205439,3.343453411573627,6.4706673345402,3.3107555276112963,Sunny,Lagos,Silver
T189970,R05461,D00311,11.35,1.0,0.0,Cash,2024-08-30 18:33:35+02:27,2024-08-30 18:42:35+02:27,-1.4248829718190403,36.89135529835094,-1.3794378290743603,36.93254397097413,Sunny,Nairobi,Bronze
T151733,R05306,D02029,23.96,1.0,0.0,Mobile Money,2024-08-23 07:44:43+02:05,2024-08-23 08:29:43+02:05,29.860321666815064,31.333081250029906,29.845423647666724,31.30763246453428,Sunny,Cairo,Silver
T111775,R07365,D00567,17.62,1.0,0.0,Card,2024-06-05 14:39:59+02:27,2024-06-05 15:07:59+02:27,-1.356919762709312,36.65252992269924,-1.3160243119973056,36.68945611224398,Sunny,Nairobi,Bronze
T184905,R00256,D01056,24.28,2.2,0.32,Card,2024-08-29 08:11:46+02:05,2024-08-29 08:38:46+02:05,29.91945068455611,31.26212025587763,29.942749985799484,31.28688469357025,Sunny,Cairo,Bronze
T140589,R00852,D01097,24.78,1.0,0.0,Card,2024-07-06 12:39:10+02:27,2024-07-06 13:38:10+02:27,-1.163689156243276,36.97876015465195,-1.1249686573211548,36.99796574882111,Cloudy,Nairobi,Bronze
T132999,R02317,D01108,11.51,1.1,0.0,Card,2024-06-02 07:24:13+02:27,2024-06-02 08:17:13+02:27,-1.1107762906908474,36.831940745561774,-1.129379745785459,36.791790341268296,Sunny,Nairobi,Bronze
